Period,Dependent,Independent,Dickey-Fuller,ADF,Beta,Std,HalfLife,SignalStr,Corr,PeriodQt,PeriodStr
120,HYPE3,SUZB3,-3.0347767209250787,95,-0.23361221728111609,0.6333841314417847,3,Long/Short,0.13236429967523375,5,"120,200,220,240,250"
120,HYPE3,TAEE11,-3.1283661192441437,95,0.9917839629992352,0.6973408558088235,4,Long/Short,0.4903071708107987,8,"120,140,160,180,200,220,240,250"
120,HYPE3,TIMP3,-3.3578113421889575,95,1.430188358193042,0.4798441727173633,4,Long/Short,0.5180314649978295,8,"120,140,160,180,200,220,240,250"
120,HYPE3,TOTS3,-3.266898404674782,95,0.04388174615323588,0.9858696855004163,4,Long/Short,0.19480942086212805,8,"120,140,160,180,200,220,240,250"
120,HYPE3,UGPA3,-2.908416400884733,95,0.9698830640124131,0.6788791296832489,4,Long/Short,0.5697408349644905,8,"120,140,160,180,200,220,240,250"
120,HYPE3,USIM5,-3.0618383110257805,95,1.0394478608539246,1.5054925640291839,4,Long/Short,0.515472112530413,8,"120,140,160,180,200,220,240,250"
120,HYPE3,VALE3,-3.2080483221946117,95,0.34329667430910626,0.04778007673340269,4,Short/Long,0.4225750739319257,7,"120,140,160,200,220,240,250"
100,HYPE3,VIVT4,-2.87337219057274,90,0.7549790624213071,0.10840717929942545,4,Short/Long,0.3078258954768578,9,"100,120,140,160,180,200,220,240,250"
120,HYPE3,VVAR3,-3.68847751057793,99,0.6277162461970468,0.13382799296607167,3,Long/Short,0.46783591877878483,8,"120,140,160,180,200,220,240,250"
120,HYPE3,WEGE3,-3.1000833641923635,95,0.15008898529581344,0.5208943331830979,4,Long/Short,0.5065131660688057,8,"120,140,160,180,200,220,240,250"
100,IGTA3,IRBR3,-3.0938863427879033,95,0.8120089384444752,0.141132618466019,4,Long/Short,0.3057020649122647,9,"100,120,140,160,180,200,220,240,250"
120,IGTA3,ITSA4,-3.685708179963428,99,2.4924968652878507,0.5704317253191433,3,Short/Long,0.6800819150767955,3,"120,140,160"
100,IGTA3,ITUB4,-2.949527050787057,95,0.8007701126225628,0.6754590029787158,4,Short/Long,0.5779385124955809,4,"100,120,140,160"
100,IGTA3,JBSS3,-3.100614337052998,95,-0.7619522109109655,0.49860566666748224,4,Long/Short,0.030449871121205372,2,"100,120"
100,IGTA3,KLBN11,-3.757088635578224,99,-0.9027827449707722,0.18562565290774288,3,Long/Short,0.008888710747357444,2,"100,120"
120,IGTA3,LAME4,-3.3956143153414144,95,0.4331712279978972,0.6495202590842671,3,Short/Long,0.6448952098417459,2,"120,160"
100,IGTA3,LREN3,-5.078376140711403,99,0.7618609985066535,2.229766859114479,2,Long/Short,0.7307835148560987,9,"100,120,140,160,180,200,220,240,250"
120,IGTA3,MGLU3,-3.3881249650191556,95,0.24871069716792524,0.3165042389071302,4,Long/Short,0.6502776965535357,3,"120,140,160"
100,IGTA3,MRFG3,-3.094345696672482,95,-0.9424647325527259,0.13976392436144613,4,Short/Long,-0.09108905921255368,2,"100,120"
100,IGTA3,MRVE3,-2.8656035519353207,90,0.941133357821894,0.7463898275306732,5,Short/Long,0.5985501540191547,5,"100,120,140,160,180"
100,IGTA3,MULT3,-3.2678939808152223,95,1.5882427095522202,0.3020582641775653,4,Short/Long,0.9188032681258463,9,"100,120,140,160,180,200,220,240,250"
100,IGTA3,PETR3,-3.040819390988501,95,1.1359658198938123,0.6554302023811571,4,Short/Long,0.503241055702391,4,"100,120,140,160"
100,IGTA3,PETR4,-3.310004386728994,95,1.3688517003954457,0.8027448024878638,3,Short/Long,0.4963790502069821,4,"100,120,140,160"
100,IGTA3,QUAL3,-3.0392888879286954,95,0.6086855041370428,1.0062167691334993,4,Long/Short,0.47913306447531767,9,"100,120,140,160,180,200,220,240,250"
120,IGTA3,RADL3,-3.4338972518123594,95,0.19362028098894393,0.20476190553123233,3,Long/Short,0.395938733849038,8,"120,140,160,180,200,220,240,250"
100,IGTA3,RAIL3,-4.010816614651116,99,1.4290984302784713,0.808146007883343,3,Short/Long,0.47579626101257305,2,"100,120"
100,IGTA3,RENT3,-3.6147959366976394,99,0.7152998109775551,0.0891475107620235,3,Short/Long,0.6206720490661773,6,"100,120,140,160,180,200"
120,IGTA3,SANB11,-3.7579349448451134,99,0.8555627651741988,0.1089156828431385,3,Short/Long,0.7104076367254388,4,"120,140,160,180"
100,IGTA3,SBSP3,-3.211824465014384,95,0.22909690886706796,1.0414651408285183,4,Short/Long,0.5123157556750774,8,"100,120,140,160,180,200,220,240"
120,IGTA3,SULA11,-3.171827864149926,95,0.2941354348666869,0.4791429840383113,4,Short/Long,0.6984380686778182,4,"120,220,240,250"
100,IGTA3,SUZB3,-3.9334763199696243,99,-0.34325427207188913,0.000911263265513613,2,Short/Long,-0.09998472118391243,2,"100,120"
100,IGTA3,TAEE11,-3.541151481138337,99,3.003925298852767,0.6638317534247582,3,Long/Short,0.5041908566383742,9,"100,120,140,160,180,200,220,240,250"
100,IGTA3,TIMP3,-2.8771351213187346,90,1.8551397736290873,0.14428825095262657,4,Short/Long,0.43970087580270034,9,"100,120,140,160,180,200,220,240,250"
120,IGTA3,TOTS3,-3.5156573125643265,99,-0.011236057616750776,0.3567883009878013,3,Long/Short,0.1451954726316285,1,120
100,IGTA3,UGPA3,-3.800113885934009,99,1.5973254262022563,0.454593438234217,3,Long/Short,0.5397881273152609,9,"100,120,140,160,180,200,220,240,250"
120,IGTA3,USIM5,-3.747862731531508,99,0.9802212842867548,0.973985928785111,3,Long/Short,0.49084538685356627,7,"120,140,160,180,200,220,250"
100,IGTA3,VALE3,-2.9471229320411134,95,0.4372894994391304,0.4258924541949025,4,Short/Long,0.24922432321029972,4,"100,120,140,160"
120,IGTA3,VIVT4,-3.436293849336063,95,0.08051989064343062,0.35385607282051645,3,Long/Short,0.4389200042261177,8,"120,140,160,180,200,220,240,250"
100,IGTA3,VVAR3,-3.0797481508062714,95,0.8177892472956376,0.41033645591895906,4,Short/Long,0.4150100859619234,6,"100,120,140,160,180,200"
120,IGTA3,WEGE3,-3.502118456787604,99,0.021025764242020392,0.3806669538546247,3,Long/Short,0.4492724389379694,1,120
100,IRBR3,ITSA4,-2.8722217571919484,90,1.5244485489336288,0.5214572876259387,4,Short/Long,0.22084652846610806,8,"100,140,160,180,200,220,240,250"
100,IRBR3,ITUB4,-2.8926205874977358,95,0.46697247639164197,0.3820560359094507,4,Short/Long,0.19140949742743332,7,"100,140,160,180,220,240,250"
100,IRBR3,JBSS3,-2.937314431204691,95,-0.3957584661837612,0.5794506110860815,6,Long/Short,-0.053281425185839545,5,"100,120,160,180,200"
100,IRBR3,KLBN11,-2.9551842409359477,95,-0.44338589307662446,0.35076793368335574,5,Long/Short,-0.12924131099749372,6,"100,120,200,220,240,250"
120,IRBR3,LAME4,-3.0709212125379377,95,0.2212579372493156,0.07260744309120287,6,Short/Long,0.3276747551302239,7,"120,140,160,180,200,220,240"
100,IRBR3,LREN3,-3.3625324435876456,95,0.3208950212620656,1.0649450961636109,4,Long/Short,0.30083240364075337,9,"100,120,140,160,180,200,220,240,250"
120,IRBR3,MGLU3,-2.8741598553283336,90,0.045644589264005546,0.7232707383083788,7,Long/Short,0.3897608693157312,4,"120,140,160,180"
100,IRBR3,MRFG3,-3.0089181663878564,95,-0.6049846845340637,0.00593016604977641,6,Short/Long,-0.21134251626178166,2,"100,120"
140,IRBR3,MRVE3,-3.1626657783377308,95,1.9106831714911672,1.4166412529879735,5,Short/Long,0.4904431235241773,6,"140,160,180,200,220,240"
120,IRBR3,MULT3,-2.9179774370557827,95,0.3726288465962623,0.6080193329677525,7,Long/Short,0.4685958028409888,8,"120,140,160,180,200,220,240,250"
120,IRBR3,PETR3,-3.04542024912204,95,0.4373902565088793,0.020514424269063747,6,Short/Long,0.38392485286807204,7,"120,140,160,180,200,220,240"
120,IRBR3,PETR4,-3.1581967534119935,95,0.5267260133871481,0.06454346526990117,5,Short/Long,0.3592809826960093,8,"120,140,160,180,200,220,240,250"
100,IRBR3,QUAL3,-3.0410183811716527,95,0.45007142996598326,1.3142507863649224,4,Long/Short,0.4277146620549154,9,"100,120,140,160,180,200,220,240,250"
120,IRBR3,RADL3,-2.878319772412007,90,-0.003628451840697988,0.7585673311607597,7,Long/Short,0.05910949634672838,5,"120,160,220,240,250"
100,IRBR3,RAIL3,-3.246014289693183,95,0.7282659098274104,0.3007919071811928,4,Short/Long,0.19594275881126916,3,"100,120,160"
140,IRBR3,RENT3,-3.976519327086367,99,0.6437202699279931,0.10687467487724191,4,Long/Short,0.4310316968230259,6,"140,160,180,200,220,240"
100,IRBR3,SANB11,-3.875248166076112,99,0.5990477881268681,0.4299271117106603,2,Short/Long,0.25595488674110095,8,"100,140,160,180,200,220,240,250"
100,IRBR3,SBSP3,-2.9327896028260816,95,0.10770964460234757,0.42243865909967615,6,Short/Long,0.21789989444696686,5,"100,120,180,200,220"
140,IRBR3,SULA11,-3.809785741738712,99,0.7601817869888444,1.6370745021302604,5,Short/Long,0.5274163416963117,7,"140,160,180,200,220,240,250"
100,IRBR3,SUZB3,-2.892445090209928,95,-0.15195342865293138,0.2569655799321617,5,Long/Short,-0.08880896144020965,2,"100,120"
100,IRBR3,TAEE11,-3.022896575220401,95,1.0011230938348463,0.5835986569827787,5,Long/Short,0.10812570375188976,9,"100,120,140,160,180,200,220,240,250"
100,IRBR3,TIMP3,-3.1419100651650047,95,0.8447640479362286,0.14609882133799532,5,Long/Short,0.13950765587629957,8,"100,120,140,160,180,200,220,240"
120,IRBR3,TOTS3,-2.8835542052377416,90,0.0005230828047704996,0.755763409306381,7,Long/Short,0.12140309918799098,1,120
140,IRBR3,UGPA3,-4.1030850408772706,99,1.7651156035221325,0.09656762570093225,3,Long/Short,0.4515650955247372,7,"140,160,180,200,220,240,250"
100,IRBR3,USIM5,-3.542719739986015,99,1.8239543656458528,2.0486174298202977,3,Long/Short,0.24547722106697056,8,"100,140,160,180,200,220,240,250"
140,IRBR3,VALE3,-4.803259744056218,99,1.1656400474216464,1.534903815063337,2,Short/Long,0.3466711411777789,5,"140,160,180,200,220"
100,IRBR3,VIVT4,-2.9808928832872663,95,0.34252368826236496,0.06695167653849954,6,Short/Long,0.17265391889146375,9,"100,120,140,160,180,200,220,240,250"
140,IRBR3,VVAR3,-3.066282863601133,95,1.3497348394609898,0.5644272577228078,7,Short/Long,0.36823485620382634,4,"140,160,180,200"
120,IRBR3,WEGE3,-2.9291251370604363,95,-0.030726214968765243,0.8170929966900587,7,Long/Short,0.15532932619785658,1,120
200,ITSA4,ITUB4,-3.0565516924497347,95,0.37942887609933884,0.6249209117201128,8,Short/Long,0.954145616626538,4,"200,220,240,250"
100,ITSA4,JBSS3,-3.2654047554329804,95,-0.21500236133016265,1.8227103104402769,4,Long/Short,0.07485684515658947,2,"100,120"
100,ITSA4,KLBN11,-4.777496800003226,99,-0.2965250849838854,2.0067467650701265,2,Long/Short,-0.044734702145761335,2,"100,120"
160,ITSA4,LAME4,-3.2321654832108324,95,0.3004384004035091,1.6108500889163948,7,Short/Long,0.6160195879013273,5,"160,180,200,220,240"
120,ITSA4,LREN3,-3.2435236723906837,95,0.11889666659997705,2.195654317535627,5,Long/Short,0.6765092304800665,7,"120,140,160,180,220,240,250"
140,ITSA4,MGLU3,-3.1059580107369915,95,0.1340086423261781,0.8265305888888603,5,Long/Short,0.5891447481759654,4,"140,160,180,200"
100,ITSA4,MRFG3,-3.2528096770700072,95,-0.2955115124478055,1.1874728797040157,4,Long/Short,-0.0769409454745085,2,"100,120"
140,ITSA4,MRVE3,-3.324660638606805,95,0.43431033612505676,0.8422562650713438,5,Short/Long,0.6904313264290208,6,"140,160,180,200,220,240"
140,ITSA4,MULT3,-3.6802834784811655,99,0.30435849712651614,1.1304082209389383,5,Long/Short,0.7175483406977833,2,"140,160"
140,ITSA4,PETR3,-2.882404245214692,90,0.24249413170722095,0.14421397477631182,8,Long/Short,0.7078289179377503,7,"140,160,180,200,220,240,250"
140,ITSA4,PETR4,-3.066174979558633,95,0.2637023207352771,0.22536414359526993,7,Long/Short,0.6902147205585908,7,"140,160,180,200,220,240,250"
100,ITSA4,QUAL3,-3.003620125348091,95,0.14914427505270933,2.4155562240674753,5,Long/Short,0.41267485203620874,4,"100,120,140,160"
140,ITSA4,RADL3,-3.4403149225108978,95,0.14731146689814734,0.18761788235992707,4,Long/Short,0.4630638473096108,2,"140,160"
240,ITSA4,RAIL3,-2.898040361805954,95,0.4566523141501199,0.6153708803185216,14,Short/Long,0.6192994714836558,1,240
120,ITSA4,RENT3,-3.3090082400666736,95,0.12163904180400896,1.4804975156975977,5,Long/Short,0.6351368617403071,7,"120,140,160,180,200,220,240"
140,ITSA4,SANB11,-3.4311465739576392,95,0.2712739316926077,1.2836577313685456,6,Long/Short,0.8922382006405969,7,"140,160,180,200,220,240,250"
120,ITSA4,SBSP3,-3.5784398821483037,99,0.07295601559442827,0.2011291335640618,3,Short/Long,0.6490870850950061,7,"120,140,160,180,200,220,240"
100,ITSA4,SUZB3,-3.545174326969836,99,-0.09125184514581526,1.641693625814562,3,Long/Short,-0.1287248001688556,2,"100,120"
140,ITSA4,TAEE11,-3.19655132995551,95,0.8015739172867946,1.0531619574836222,5,Long/Short,0.6642679260533936,3,"140,160,180"
100,ITSA4,TIMP3,-3.584869586412854,99,0.6105946137474098,1.2336509025758682,3,Long/Short,0.4352435558831668,4,"100,120,140,160"
120,ITSA4,UGPA3,-2.927092098299235,95,0.3215151893019702,1.6722446361908254,5,Long/Short,0.7394377789746425,2,"120,140"
120,ITSA4,USIM5,-2.988728159352289,95,0.277388220294445,2.198022005653969,5,Long/Short,0.6158166606159019,8,"120,140,160,180,200,220,240,250"
140,ITSA4,VALE3,-3.431685235143083,95,0.24736732793013863,0.7405843931851692,4,Short/Long,0.6588826037419171,5,"140,160,180,200,220"
100,ITSA4,VIVT4,-3.401297492805642,95,0.2506053208875602,0.6946151808143294,3,Long/Short,0.453525844959761,6,"100,120,140,160,180,240"
120,ITSA4,VVAR3,-3.8680734935095638,99,0.24904377262639954,0.8655240329487096,3,Long/Short,0.5225191075173725,7,"120,140,160,180,200,220,240"
200,ITSA4,WEGE3,-2.881655621727676,95,0.16485382740287188,0.20524962877358638,9,Short/Long,0.4642249733154688,1,200
100,ITUB4,JBSS3,-2.888194592621946,90,-0.6418851146610418,1.5817290397694193,5,Long/Short,0.089816540024369,1,100
100,ITUB4,KLBN11,-3.7224771661174656,99,-0.8659455476945737,1.5419654269382164,3,Long/Short,-0.02623718268865702,2,"100,120"
140,ITUB4,LAME4,-2.943841176262306,95,0.8060898804947333,1.4932055195587757,6,Short/Long,0.6111898697273164,7,"140,160,180,200,220,240,250"
120,ITUB4,LREN3,-3.203791890111992,95,0.3808939797338354,2.118485934388124,5,Long/Short,0.652680247729766,6,"120,140,160,180,240,250"
140,ITUB4,MGLU3,-3.1756898369543625,95,0.34415172435449376,0.9799634749994379,5,Long/Short,0.5695695588879612,6,"140,160,180,200,220,240"
120,ITUB4,MRFG3,-3.042614611160432,95,-0.637587664802185,1.2308778850941284,4,Long/Short,0.2319058052456819,1,120
100,ITUB4,MRVE3,-2.9878895147385993,95,0.9982216006261948,0.14713373627805917,4,Long/Short,0.49986143539226763,9,"100,120,140,160,180,200,220,240,250"
140,ITUB4,MULT3,-3.4194222736823283,95,0.7720865059517408,1.2033892763001321,6,Long/Short,0.693153739373269,2,"140,160"
140,ITUB4,PETR3,-2.9453350933803955,95,0.6282141661133804,0.37367545450483397,7,Long/Short,0.6953766096758773,7,"140,160,180,200,220,240,250"
100,ITUB4,PETR4,-2.993489072942071,95,1.36429260940019,0.26784351172612686,4,Long/Short,0.6095433727534634,8,"100,140,160,180,200,220,240,250"
120,ITUB4,QUAL3,-2.9745980442589754,95,0.45048774990127316,2.1072131489671144,5,Long/Short,0.5723421195944322,3,"120,140,160"
140,ITUB4,RADL3,-3.6024475177391073,99,0.38400373528868587,0.36685790981851457,4,Long/Short,0.43106930025895746,2,"140,160"
100,ITUB4,RAIL3,-3.155101038047547,95,1.1235738789591656,0.6367952436552845,5,Long/Short,0.4489541935274217,6,"100,180,200,220,240,250"
140,ITUB4,RENT3,-3.1018078031696557,95,0.35375905569723376,1.3731570283167893,5,Long/Short,0.6608635688365704,3,"140,160,240"
100,ITUB4,SBSP3,-3.5818675927950245,99,0.258799295023866,0.574678076266471,3,Short/Long,0.5222943916583687,9,"100,120,140,160,180,200,220,240,250"
100,ITUB4,SUZB3,-3.8317024050713577,99,-0.31976632269324,1.4628790876929152,3,Long/Short,-0.10233474078410437,2,"100,120"
140,ITUB4,TAEE11,-2.9264328726155875,95,1.9783992792694431,1.0434308348373749,6,Long/Short,0.5763692223417901,3,"140,160,180"
100,ITUB4,TIMP3,-3.5102848672654634,99,1.992340346121675,0.9783763298529248,3,Long/Short,0.41346462647074705,4,"100,120,140,160"
120,ITUB4,UGPA3,-3.3032328270314215,95,1.0906388306943673,1.6381090240318505,4,Long/Short,0.6963126385102054,5,"120,140,160,240,250"
140,ITUB4,USIM5,-3.1275249855280274,95,1.5640665948981591,2.5149894370402475,7,Long/Short,0.6753039152300028,7,"140,160,180,200,220,240,250"
100,ITUB4,VALE3,-3.0149078280640498,95,0.5717008220919975,0.16408300943648146,4,Long/Short,0.3206090967308992,8,"100,120,140,160,180,200,220,240"
140,ITUB4,VIVT4,-3.3579967695018733,95,0.9257596200258061,0.08705233405330502,4,Long/Short,0.49634884268573454,4,"140,160,180,250"
100,ITUB4,VVAR3,-3.274044375369088,95,0.9532619452585075,0.5095945304681558,3,Long/Short,0.3354764413662688,8,"100,120,140,160,180,200,220,240"
100,JBSS3,KLBN11,-3.499737607792904,99,0.49615824412312304,0.6226006110469092,4,Long/Short,0.4797346493583678,7,"100,120,140,180,200,220,250"
120,JBSS3,LAME4,-3.4585671562281606,95,0.10961208974931516,0.09759143853080092,4,Long/Short,0.4084180044454738,5,"120,200,220,240,250"
120,JBSS3,LREN3,-3.1403958273494705,95,-0.07567076660497718,0.48719524621705035,3,Long/Short,0.4278510662242875,4,"120,180,200,220"
120,JBSS3,MGLU3,-3.360686629591154,95,0.1040226445521748,0.4982462341664038,4,Long/Short,0.5257020745701402,8,"120,140,160,180,200,220,240,250"
100,JBSS3,MRFG3,-3.0706393053930396,95,0.688654755711705,1.3822975088261877,4,Long/Short,0.6710971528843358,6,"100,120,200,220,240,250"
120,JBSS3,MRVE3,-3.5906270252909316,99,-0.0476624591610717,0.6632984009222305,4,Long/Short,0.22559240037412012,6,"120,180,200,220,240,250"
120,JBSS3,MULT3,-3.6002810405856436,99,-0.020056413301389076,0.5770858321968708,3,Long/Short,0.514812811760879,2,"120,180"
120,JBSS3,PETR3,-3.445519464906558,95,0.13819258565537318,0.28772003868361834,4,Long/Short,0.45598129854099445,6,"120,140,200,220,240,250"
120,JBSS3,PETR4,-3.475837680867559,95,0.08845981137488457,0.4100393194959683,4,Long/Short,0.41120596523503145,5,"120,140,200,220,250"
120,JBSS3,QUAL3,-3.7846934974045516,99,-0.10953151497613758,0.4214959483339859,3,Long/Short,0.30491419234445305,1,120
100,JBSS3,RADL3,-2.9577916720100204,95,-0.07615450891007192,0.4264564876217304,5,Long/Short,-0.01636931327190465,2,"100,120"
120,JBSS3,RAIL3,-3.384500506030798,95,0.11662924453102413,0.3925185312667564,4,Long/Short,0.529120344828347,4,"120,220,240,250"
100,JBSS3,RENT3,-2.8723023068522084,90,-0.2061666023256598,0.5255385603968946,4,Long/Short,-0.1069755962970776,3,"100,120,250"
100,JBSS3,SANB11,-2.957598517478337,95,-0.21006656416818725,0.6082222072052655,4,Long/Short,0.041520007286620635,4,"100,120,200,220"
120,JBSS3,SBSP3,-3.8980847361380855,99,-0.05695168527046675,1.1594394637807002,3,Long/Short,0.20532776136060776,1,120
120,JBSS3,SULA11,-3.4180695422838996,95,0.07920413920458301,0.14827759482958416,4,Long/Short,0.4698572643857989,2,"120,180"
100,JBSS3,SUZB3,-3.3518977582105074,95,0.15934443795000253,0.7304215872848188,4,Long/Short,0.37117793617981226,3,"100,120,200"
120,JBSS3,TAEE11,-3.5887225112994843,99,-0.08793852660879267,0.5743250542835757,4,Long/Short,0.2063202507602402,1,120
120,JBSS3,TIMP3,-3.4873063537121576,99,-0.6592294010059785,0.8353292919426876,2,Long/Short,0.3433568154167592,1,120
100,JBSS3,TOTS3,-3.1025693490038337,95,-0.048193706030553354,0.027272968467026436,4,Long/Short,0.003630886374980876,2,"100,120"
100,JBSS3,UGPA3,-2.9746366335959205,95,-0.4420400123975282,0.2926700728216524,4,Long/Short,0.007000938929953794,5,"100,120,180,200,220"
120,JBSS3,USIM5,-3.8942297761749747,99,-0.5623511021210142,0.0009480494869327488,3,Short/Long,0.27475045031982603,2,"120,250"
120,JBSS3,VALE3,-3.573270472602532,99,-0.010525019362658261,0.6013621775552074,4,Long/Short,0.3306265601350668,8,"120,140,160,180,200,220,240,250"
100,JBSS3,VIVT4,-3.1981281031303705,95,-0.26449127782158194,0.8273937384043893,4,Long/Short,-0.02049561089734773,3,"100,120,180"
120,JBSS3,VVAR3,-3.680968332060188,99,-0.09703578921284145,0.7136598280294489,3,Long/Short,0.4283804473067063,1,120
120,JBSS3,WEGE3,-3.6906137790634936,99,-0.04128698802399874,0.6680141242441395,3,Long/Short,0.3533496229816054,1,120
240,KLBN11,LAME4,-2.906981942224781,95,0.4421348731875244,1.9249075490673055,12,Short/Long,0.4443831644157211,2,"240,250"
220,KLBN11,LREN3,-3.056035796576569,95,0.2857334509951317,0.45561976755662015,8,Short/Long,0.3524941627622703,3,"220,240,250"
120,KLBN11,MRFG3,-3.144930159077968,95,0.8730854944961206,0.35049360806744856,4,Long/Short,0.6117009363593254,5,"120,140,160,180,200"
100,KLBN11,MRVE3,-2.9143219329531878,95,-0.6955193965814274,0.9556871792134874,4,Long/Short,-0.18644465732656998,4,"100,220,240,250"
160,KLBN11,MULT3,-2.8751515041700135,90,0.5045320395109324,0.6131685797439177,9,Short/Long,0.44608031117587743,6,"160,180,200,220,240,250"
240,KLBN11,PETR3,-2.9141801223352513,95,0.38045146458069135,0.7786631322327986,10,Short/Long,0.5159400420869612,2,"240,250"
240,KLBN11,PETR4,-2.9449756107979406,95,0.41146593519207164,0.8401810197067184,10,Short/Long,0.5152587739050327,2,"240,250"
100,KLBN11,RADL3,-3.0097260440476186,95,-0.2094689637408808,0.011833128343537504,4,Long/Short,-0.0571868397705446,2,"100,120"
100,KLBN11,RENT3,-3.38129298378053,95,-0.4091682259305174,0.007741862586862826,3,Short/Long,-0.17606545044961106,7,"100,160,180,200,220,240,250"
240,KLBN11,SANB11,-2.913791367698483,95,0.3436852813714198,0.7492066531672669,10,Short/Long,0.270124688703139,1,240
100,KLBN11,SBSP3,-3.019441852482956,95,-0.16459654427828185,1.243037713018032,4,Long/Short,0.049931570816930906,1,100
100,KLBN11,SULA11,-3.1748331009130486,95,-0.3476977380618269,0.9524448681517172,4,Long/Short,0.015824321013911347,4,"100,220,240,250"
160,KLBN11,TAEE11,-3.028493503125292,95,1.4007386205082097,0.5181186459935847,6,Short/Long,0.39239892831777257,5,"160,180,220,240,250"
100,KLBN11,TIMP3,-3.2957747179908066,95,-1.3987589343204039,0.23614720136832035,3,Long/Short,-0.10811580121730258,1,100
220,KLBN11,UGPA3,-2.940520597497216,95,0.4916338537835203,0.7195548449701022,9,Short/Long,0.3860205644803866,3,"220,240,250"
220,KLBN11,USIM5,-3.017685546274076,95,1.0224146791631479,0.6532348586439978,9,Long/Short,0.40818494182043946,3,"220,240,250"
100,KLBN11,VIVT4,-2.9990430301239686,95,-0.5208562645355364,0.5229631734302127,4,Long/Short,-0.062375789611734775,3,"100,240,250"
120,LAME4,LREN3,-2.992707041200514,95,0.33230889141709513,2.7322505824369046,7,Long/Short,0.6336481658900087,8,"120,140,160,180,200,220,240,250"
120,LAME4,MGLU3,-3.167018555176171,95,0.4113403537987296,2.5830406686603817,6,Long/Short,0.7368597169405446,8,"120,140,160,180,200,220,240,250"
120,LAME4,MRFG3,-2.913460380306492,95,0.16926457665971964,2.3530587077246747,6,Long/Short,0.4746847267615162,1,120
100,LAME4,MRVE3,-3.026380201944645,95,1.0592388731766869,1.311565144370339,4,Long/Short,0.36867757525231376,9,"100,120,140,160,180,200,220,240,250"
140,LAME4,MULT3,-3.1097498896858133,95,0.7106146333511161,2.3702337240396556,6,Long/Short,0.676631182546599,2,"140,160"
100,LAME4,PETR3,-4.0737261827847595,99,1.34573460869728,1.438756054461285,2,Long/Short,0.21799822862432247,9,"100,120,140,160,180,200,220,240,250"
100,LAME4,PETR4,-3.767927684980998,99,1.4565831409045034,1.451481367360467,3,Long/Short,0.23946367868349272,9,"100,120,140,160,180,200,220,240,250"
120,LAME4,QUAL3,-2.899810247621993,95,0.18937831993986973,2.4690815052123414,7,Long/Short,0.6236104690312412,4,"120,140,160,200"
100,LAME4,RADL3,-2.890965770089512,90,0.2751004146856522,2.059772904476381,5,Long/Short,0.3620364572444483,3,"100,120,140"
160,LAME4,RAIL3,-3.166967332113436,95,1.5574105384244743,0.6050862789135568,6,Long/Short,0.6732041077855057,6,"160,180,200,220,240,250"
200,LAME4,RENT3,-2.9816399068809947,95,0.3737664103372435,2.013941895860339,9,Long/Short,0.6819630548361898,4,"200,220,240,250"
140,LAME4,SANB11,-2.923087294212263,95,0.5759385313340686,2.0278477473686345,7,Long/Short,0.6552256292359404,6,"140,160,180,200,220,240"
100,LAME4,SBSP3,-3.0107933934191653,95,0.2797907614232889,0.8849201102130031,3,Long/Short,0.4208318227976159,9,"100,120,140,160,180,200,220,240,250"
140,LAME4,SULA11,-3.1093724626867814,95,0.4214788929954646,1.417766539175723,6,Long/Short,0.7450196810756528,3,"140,160,200"
120,LAME4,SUZB3,-3.125632785108506,95,-0.16728617442608307,2.3046358480869933,5,Long/Short,0.11173857005433822,1,120
120,LAME4,TAEE11,-2.9213913520840227,95,1.2733222866823608,2.384176260142599,6,Long/Short,0.5263484721334502,5,"120,140,160,180,200"
120,LAME4,TIMP3,-2.8977896714306737,95,0.8894793191733226,2.2148451815692773,6,Long/Short,0.40242022379094555,3,"120,140,160"
100,LAME4,TOTS3,-2.9843425504201604,95,-0.09861600512267651,2.040435437300876,5,Long/Short,-0.04092654496887406,2,"100,120"
120,LAME4,UGPA3,-3.022905411335668,95,1.1087860460417522,2.5511302615530345,6,Long/Short,0.6512214080224236,8,"120,140,160,180,200,220,240,250"
180,LAME4,USIM5,-2.9394705825984575,95,1.4909981433690411,2.6553860297339584,8,Long/Short,0.5654271447722298,5,"180,200,220,240,250"
100,LAME4,VALE3,-3.470707448188851,95,0.6643552023660741,1.0779860067563407,3,Long/Short,0.07214864420970316,9,"100,120,140,160,180,200,220,240,250"
160,LAME4,VIVT4,-3.0584753723980307,95,0.8616256311742191,0.9899188900157595,8,Long/Short,0.4547237430463346,6,"160,180,200,220,240,250"
100,LAME4,VVAR3,-3.2366689679692193,95,1.1074548317750954,1.6376979488992969,4,Long/Short,0.5681562060769952,5,"100,200,220,240,250"
120,LAME4,WEGE3,-3.1955401725051673,95,-0.11010664646035391,2.483279975969269,5,Long/Short,0.6130502338992567,1,120
140,LREN3,MGLU3,-3.4202307739696907,95,0.6675156806519218,0.9286661251778877,4,Short/Long,0.6785033552211628,3,"140,160,180"
120,LREN3,MRFG3,-2.909727606030452,95,-0.37368306385966393,0.5896490183308507,4,Short/Long,0.40360414888364754,1,120
140,LREN3,MRVE3,-3.777100047410966,99,2.0717282015284804,2.761013641805181,4,Short/Long,0.7470784645865352,7,"140,160,180,200,220,240,250"
100,LREN3,MULT3,-3.548463762763849,99,1.6487630811433127,1.885604097363126,3,Short/Long,0.7519515303749583,8,"100,140,160,180,200,220,240,250"
